ID en AIS;Buzón de correo;Tipo de Incidente;Categoria;Cola;Origen;Jerarquía de categoría;Incidentes;Recibido;Enviado;Dias Respuesta;Cuenta asignada;Fecha de escalada;Fecha de cierre;Estado;Modo de Contacto;ID de producto;Grupo;Provincia;Localidad;Póliza;Motivo Cierre Definitivo;Productor;Cliensec;ID_CuentaCreacion
3813544;Sin valor;Consulta;Modificación medio de pago;Emisión Masivos;Editor de objetos personalizados;Modificaciones;170526-001254;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;TIERRA DEL FUEGO;RIO GRANDE;AUS1-00-000001/0000-02-041875;Sin valor;PR-8104 - HSBC BANK ARGENTINA S.A.;3813544;7868946
104164660;Sin valor;Consulta;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170526-001251;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;CAPITAL FEDERAL;CAPITAL FEDERAL;HOM1-00-273762/3762-08-078433;Sin valor;P1-0413 - QBE SEGUROS LA BUENO S AIRES;104164660;7866738
72573;Sin valor;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170522-000513;22/05/17;Sin valor;Sin valor;Sin valor;24/05/2017;26/05/2017;Resuelto;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;CHUBUT;COMODORO RIVADAVIA;HOM1-00-259768/9768-07-018454;Sin valor;PR-8053 - TARJETA NARANJA S.A.;72573;7854285
5806299;Sin valor;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170526-001256;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;AUT1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CAPITAL FEDERAL;AUT1-01-012113/0000-00-000000;Sin valor;PR-4679 - AON RISK SERVICES AR GENTINA S.A.;5806299;7866986
1026096;Sin valor;Consulta;Venta;Emisión Masivos;Editor de objetos personalizados;Bajas;170526-001259;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;NEUQUEN;NEUQUEN;AUS1-00-000001/0000-01-981178;Sin valor;P1-0065 - QBE SEGUROS LA BUENO S AIRES;1026096;7866742
103849173;Sin valor;Consulta;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170526-001258;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;CAPITAL FEDERAL;CAPITAL FEDERAL;HOM1-00-246250/6250-03-054433;Sin valor;PR-8161 - HSBC BANK ARGENTINA S.A.;103849173;7868942
104164660;Sin valor;Consulta;Certificado de cobertura;Mailing;Editor de objetos personalizados;Documentación;170526-001257;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;CAPITAL FEDERAL;CAPITAL FEDERAL;HOM1-00-273762/3762-08-087498;Sin valor;P1-0413 - QBE SEGUROS LA BUENO S AIRES;104164660;7866738
101897068;Sin valor;Consulta;Mensaje;Telecobranzas;Editor de objetos personalizados;Telecobranzas;170526-001261;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada Saliente;HOM1 - SEGURO DEL HOGAR;Sin valor;BUENOS AIRES;BANFIELD;HOM1-00-163071/0000-00-000420;Sin valor;PR-8165 - HSBC BANK ARGENTINA S.A.;101897068;7866801
2976782;Sin valor;Pedido;Daños materiales Cleas;Cleas;Editor de objetos personalizados;Siniestros;170525-000017;25/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Llamada entrante;APR1 - AUTOMOTORES;Sin valor;SALTA;SALTA;APR1-00-006873/6873-15-006976;Sin valor;PR-7933 - HSBC BANK ARGENTINA S.A.;2976782;7866805
5447325;Sin valor;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170524-001098;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Llamada entrante;PRI1 - PROTECCION INTEGRAL GENERAL;Sin valor;BUENOS AIRES;MORENO;PRI1-00-080788/0788-16-001310;Sin valor;PR-2000 - HSBC BANK ARGENTINA S.A.;5447325;7854284
5729752;Sin valor;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001266;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-044592;Sin valor;P1-0062 - CCRIS S.R.L.;5729752;7921384
102514193;Sin valor;Consulta;Venta;Emisión Masivos;Editor de objetos personalizados;Bajas;170526-001263;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;BUENOS AIRES;REMEDIOS DE ESCALADA;AUS1-00-000001/0000-02-039266;Sin valor;PR-8161 - HSBC BANK ARGENTINA S.A.;102514193;7866986
4118168;Sin valor;Disconformidad;Facturación-Disconformidad;Gerencia Clientes;Editor de objetos personalizados;Disconformidad;170526-001229;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUEN;AUS1-00-000001/0000-02-046411;Sin valor;P1-0082 - QBE SEGUROS LA BUENO S AIRES;4118168;7866737
5935971;Sin valor;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170524-001361;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;CAPITAL FEDERAL;CAPITAL FEDERAL;HOM1-00-345865/5865-15-000233;Sin valor;PR-7907 - QBE SEGUROS LA BUENO S AIRES;5935971;7868946
102483529;Sin valor;Pedido;Inspección por previa;OCA - En trámite;Editor de objetos personalizados;Inspecciones;161130-000405;30/11/16;Sin valor;Sin valor;Sin valor;22/12/2016;Sin valor;Pendiente;Telemarketing;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/9000-2019-494516;Sin valor;PR-8161 - HSBC BANK ARGENTINA S.A.;102483529;2581114
5491632;Sin valor;Consulta;Inspección por siniestros;Daños Materiales Autos;Editor de objetos personalizados;Siniestros;170526-001265;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;BUENOS AIRES;BANFIELD;AUS1-00-000001/0000-02-014065;Sin valor;PR-8161 - HSBC BANK ARGENTINA S.A.;5491632;7866988
103926922;Sin valor;Consulta;Mensaje;Telecobranzas;Editor de objetos personalizados;Telecobranzas;170526-001269;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada Saliente;HOM1 - SEGURO DEL HOGAR;Sin valor;CORDOBA;CORDOBA;HOM1-00-259768/9768-07-018690;Sin valor;PR-8053 - TARJETA NARANJA S.A.;103926922;7866801
252268;Sin valor;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170524-001428;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Llamada entrante;CON1 - INTEGRAL CONSORCIO;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;CON1-00-208058/0000-00-000000;Sin valor;PR-8119 - FRANCO  CARLOS ALBERTO;252268;7886716
101975531;Sin valor;Pedido;Ampliación de Cobertura con inspección-Hogar;Cac;Editor de objetos personalizados;Ampliación;170510-000298;10/05/17;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Derivado;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;CORDOBA;IRIGOYEN;HOM1-00-158687/0000-00-003644;Sin valor;PR-7976 - QBE SEGUROS LA BUENO S AIRES;101975531;7854343
5912825;Sin valor;Consulta;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170526-001267;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;CORDOBA;CORDOBA;HOM1-00-237481/0000-00-001898;Sin valor;PR-8161 - HSBC BANK ARGENTINA S.A.;5912825;7866738
102464392;Sin valor;Consulta;Contacto del tercero;Fleet Services;Editor de objetos personalizados;Siniestros;170526-001273;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;AUT1 - AUTOMOTORES;Sin valor;MENDOZA;MENDOZA;AUT1-01-019964/9964-17-000001;Sin valor;PR-4674 - MARSH SA  ;102464392;7868941
5063616;Sin valor;Pedido;Riesgos Varios Rosario;Oficina Rosario;Editor de objetos personalizados;Siniestros;170518-001199;18/05/17;Sin valor;Sin valor;Sin valor;26/05/2017;Sin valor;Ingresado;Llamada entrante;ICO1 - INTEGR.COMERCIO;Sin valor;SANTA FE;ROSARIO;ICO1-00-209597/0000-00-000000;Sin valor;PR-3881 - MIQUELEZ  JUAN JOSE;5063616;7866988
1172562;Sin valor;Pedido;Contacto del tercero;Fleet Services;Editor de objetos personalizados;Siniestros;170523-001269;23/05/17;Sin valor;Sin valor;Sin valor;26/05/2017;Sin valor;Ingresado;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;BUENOS AIRES;BANFIELD;AUS1-00-000001/0000-02-002458;Sin valor;PR-0245 - QBE SEGUROS LA BUENO S AIRES;1172562;7866986
817995;Sin valor;Pedido;Riesgos Varios Rosario;Oficina Rosario;Editor de objetos personalizados;Siniestros;170522-001483;22/05/17;Sin valor;Sin valor;Sin valor;26/05/2017;Sin valor;Ingresado;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;BUENOS AIRES;PERGAMINO;HOM1-00-246250/6250-03-052756;Sin valor;PR-8161 - HSBC BANK ARGENTINA S.A.;817995;7868940
140356;Sin valor;Pedido;Tercero lesionado;Lesiones;Editor de objetos personalizados;Siniestros;170524-001019;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-01-931314;Sin valor;PR-7907 - QBE SEGUROS LA BUENO S AIRES;140356;7868942
2556934;Sin valor;Pedido;No califica;Gerencia Venta Directa;Editor de objetos personalizados;Bajas;170411-006018;11/04/17;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Derivado;Llamada entrante;ATD1 - ROBO/USUAR.T.DEB-CRE;Sin valor;SANTA FE;RAFAELA;ATD1-00-174349/4349-07-178231;Sin valor;PR-7916 - HSBC BANK ARGENTINA S.A.;2556934;7866738
11168;Sin valor;Pedido;Cambio de productor;Emisión Masivos;Editor de objetos personalizados;Otros;170522-001433;22/05/17;Sin valor;Sin valor;Sin valor;26/05/2017;26/05/2017;Resuelto;Telemarketing;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-047289;Sin valor;PR-9218 - FURRER  EDUARDO DANIEL;11168;7876157
1805473;Sin valor;Consulta;Sin teléfono/Equivocado;Telecobranzas;Editor de objetos personalizados;Telecobranzas;170526-001276;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;BUENOS AIRES;MORENO;HOM1-00-286024/6024-09-000644;Sin valor;P1-0394 - AON RISK SERVICES AR GENTINA S.A.;1805473;7866991
1401785;Sin valor;Pedido;Denuncia de Tercero;Fleet Services;Editor de objetos personalizados;Siniestros;170526-001268;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Ingresado;Llamada entrante;AUT1 - AUTOMOTORES;Sin valor;BUENOS AIRES;PILAR;AUT1-00-964887/4887-16-000001;Sin valor;PR-704 - AON RISK SERVICES AR GENTINA SA ;1401785;7868946
1978454;Sin valor;Pedido;Modificaciones datos del producto;Gerencia Clientes;Editor de objetos personalizados;Modificaciones;170526-001271;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Ingresado;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-038639;Sin valor;PR-7907 - QBE SEGUROS LA BUENO S AIRES;1978454;7866737
1737738;Sin valor;Pedido;Daños materiales Cleas;Cleas;Editor de objetos personalizados;Siniestros;170525-000044;25/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CAPITAL FEDERAL;AUS1-00-000001/0000-01-967470;Sin valor;PR-7916 - HSBC BANK ARGENTINA SA ;1737738;7868943
5805119;Sin valor;Consulta;Denuncia daños materiales;Daños Materiales Autos;Editor de objetos personalizados;Siniestros;170526-001260;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;AUT1 - AUTOMOTORES;Sin valor;SANTA FE;ROSARIO;AUT1-01-009851/9851-16-000001;Sin valor;PR-704 - AON RISK SERVICES AR GENTINA SA ;5805119;7866988
1626465;Sin valor;Pedido;No califica;Emisión Masivos;Editor de objetos personalizados;Bajas;170524-001212;24/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Comercial;HOM1 - SEGURO DEL HOGAR;Sin valor;CAPITAL FEDERAL;CAPITAL FEDERAL;HOM1-00-248484/8484-05-290568;Sin valor;PR-7916 - HSBC BANK ARGENTINA S.A.;1626465;7887051
102551663;Sin valor;Reclamo;Daños materiales Casa Central;Daños Materiales Autos;Editor de objetos personalizados;Siniestros;170523-000256;23/05/17;Sin valor;Sin valor;Tomás Martinez Kovacevich;26/05/2017;Sin valor;Pendiente;Llamada entrante;APL1 - AUTOMOTORES PLANES;Daños Materiales Autos;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;APL1-00-002980/0000-00-018272;Sin valor;PR-8659 - MIDDLE SEA ASESORES DE SEGUROS S.A.;102551663;7866979
5825248;Sin valor;Pedido;Contacto del tercero;Fleet Services;Editor de objetos personalizados;Siniestros;170526-001270;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Ingresado;Llamada entrante;EEQ1 - SEGURO INGENIERIA;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;EEQ1-00-105810/0000-00-000000;Sin valor;PR-9042 - MASINI  FERNANDO JAVIER;5825248;7868942
32553;Sin valor;Consulta;Venta;Emisión Masivos;Editor de objetos personalizados;Bajas;170526-001275;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CORDOBA;VILLA DOLORES;AUS1-00-000001/0000-01-932912;Sin valor;PR-9266 - QBE SEGUROS LA BUENO S AIRES;32553;7866738
5986951;Sin valor;Pedido;Ampliación de Cobertura con inspección;Inspecciones Autos;Editor de objetos personalizados;Ampliación;170526-001029;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Ingresado;Llamada entrante;APR1 - AUTOMOTORES;Sin valor;BUENOS AIRES;MAR DEL PLATA;APR1-00-006884/6884-17-000402;Sin valor;PR-7933 - HSBC BANK ARGENTINA S.A.;5986951;7854284
101556303;Sin valor;Pedido;Daños materiales Casa Central;Daños Materiales Autos;Editor de objetos personalizados;Siniestros;170526-001085;26/05/17;Sin valor;Sin valor;Carla Parisi;Sin valor;Sin valor;Pendiente;Llamada entrante;AUT1 - AUTOMOTORES;Daños Materiales Autos;BUENOS AIRES;CAPITAL FEDERAL;AUT1-00-884985/4985-14-000001;Sin valor;PR-5213 - AON RISK SERVICES AR GENTINA SA ;101556303;7866986
5985489;Sin valor;Pedido;Excepción Comercial propuesta;Inspecciones Autos;Editor de objetos personalizados;Excepción;170522-001453;22/05/17;Sin valor;Sin valor;Sin valor;24/05/2017;26/05/2017;Resuelto;Telemarketing;AUS1 - AUTOMOTORES;Sin valor;Sin valor;Sin valor;AUS1-00-000001/9000-2019-921733;Sin valor;PR-5391 - SENNO  ANTONIO CEFERINO;5985489;7876159
376837;Sin valor;Pedido;Siniestro Jet;Cleas;Editor de objetos personalizados;Siniestros;170526-000322;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Tarea Proactiva sin contacto;AUT1 - AUTOMOTORES;Sin valor;BUENOS AIRES;MUNRO;AUT1-01-005637/0000-00-000000;Sin valor;PR-1561 - MP Y CIA SA  ;376837;3871997
1315819;Sin valor;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170526-001285;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;TIERRA DEL FUEGO;USHUAIA;AUS1-00-000001/0000-01-932607;Sin valor;PR-9266 - QBE SEGUROS LA BUENO S AIRES;1315819;7866737
5779081;Sin valor;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170526-000131;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Llamada entrante;CON2 - INTEGRAL CONSORCIO;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;CON2-00-202028/0000-00-000000;Sin valor;PR-7987 - BROKER DE ARGENTINA SA ;5779081;7866984
5544100;Sin valor;Pedido;Inspección por previa;OCA - En trámite;Editor de objetos personalizados;Inspecciones;161125-000654;25/11/16;Sin valor;Sin valor;Sin valor;20/12/2016;Sin valor;Pendiente;Telemarketing;AUS1 - AUTOMOTORES;Sin valor;TIERRA DEL FUEGO;USHUAIA;AUS1-00-000001/9000-2019-489681;Sin valor;PR-8161 - HSBC BANK ARGENTINA S.A.;5544100;2564449
213014;Sin valor;Pedido;Excepción Comercial propuesta;Emisión Masivos;Editor de objetos personalizados;Excepción;170517-001575;17/05/17;Sin valor;Sin valor;Sin valor;19/05/2017;26/05/2017;Resuelto;Telemarketing;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CAPITAL FEDERAL;AUS1-00-000001/9000-2019-921721;Sin valor;PR-5046 - BUONO  OSVALDO HECTOR;213014;7876134
5729752;Sin valor;Pedido;Daños materiales Casa Central;Daños Materiales Autos;Editor de objetos personalizados;Siniestros;170526-001280;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Ingresado;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-044592;Sin valor;P1-0062 - CCRIS S.R.L.;5729752;7866742
102487410;Sin valor;Consulta;Venta;Emisión Masivos;Editor de objetos personalizados;Bajas;170526-001289;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-01-994308;Sin valor;PR-7907 - QBE SEGUROS LA BUENO S AIRES;102487410;7868941
2446799;Sin valor;Pedido;Siniestro Jet;Cleas;Editor de objetos personalizados;Siniestros;170526-001034;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Tarea Proactiva sin contacto;AUT1 - AUTOMOTORES;Sin valor;BUENOS AIRES;BURZACO;AUT1-01-024022/0000-00-000000;Sin valor;PR-7613 - MARCA 5 ASESORES EN SEGUROS S.A.;2446799;7866757
3132316;Sin valor;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170526-000181;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;BUENOS AIRES;VILLA LUZURIAGA;HOM1-00-218131/0000-00-133308;Sin valor;PR-6382 - QBE SEGUROS LA BUENO S AIRES;3132316;7866984
4362099;Sin valor;Consulta;Decisión del asegurado;Emisión Masivos;Editor de objetos personalizados;Bajas;170526-001293;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;BUENOS AIRES;RAFAEL CALZADA;HOM1-00-273762/3762-08-077216;Sin valor;P1-0413 - QBE SEGUROS LA BUENO S AIRES;4362099;7866986
213014;Sin valor;Pedido;Propuesta incompleta;Emisión Masivos;Editor de objetos personalizados;Propuestas;170517-000589;17/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Telemarketing;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CAPITAL FEDERAL;AUS1-00-000001/9000-2019-921721;Sin valor;PR-5046 - BUONO  OSVALDO HECTOR;213014;2581114
102568209;Sin valor;Consulta;Venta;Emisión Masivos;Editor de objetos personalizados;Bajas;170526-001297;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Canal productor;AUS1 - AUTOMOTORES;Sin valor;TIERRA DEL FUEGO;RIO GRANDE;AUS1-00-000001/0000-02-031476;Sin valor;PR-5508 - HECTOR MARTINEZ SOSA  Y CIA. S.A.;102568209;7854284
5377515;Sin valor;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170526-000255;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Llamada entrante;ATD1 - ROBO/USUAR.T.DEB-CRE;Sin valor;BUENOS AIRES;QUILMES;ATD1-00-174349/4349-07-254147;Sin valor;PR-7916 - HSBC BANK ARGENTINA S.A.;5377515;7866979
5712371;Sin valor;Pedido;Contacto del tercero;Fleet Services;Editor de objetos personalizados;Siniestros;170526-001291;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;Sin valor;Ingresado;Llamada entrante;AUT1 - AUTOMOTORES;Sin valor;BUENOS AIRES;LOMAS DE ZAMORA;AUT1-01-021239/1239-17-000001;Sin valor;PR-7613 - MARCA 5 ASESORES EN SEGUROS SA ;5712371;7866738
5974181;Sin valor;Pedido;Ampliación de Cobertura con inspección;Emisión Masivos;Editor de objetos personalizados;Ampliación;170504-001130;04/05/17;Sin valor;Sin valor;Sin valor;18/05/2017;26/05/2017;Resuelto;Llamada entrante;APR1 - AUTOMOTORES;Sin valor;CHACO;RESISTENCIA;APR1-00-006873/6873-15-008164;Sin valor;PR-7933 - HSBC BANK ARGENTINA S.A.;5974181;7866988
1948988;Sin valor;Consulta;Modificación medio de pago;Emisión Masivos;Editor de objetos personalizados;Modificaciones;170526-001298;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CAPITAL FEDERAL;AUS1-00-000001/0000-01-937100;Sin valor;PR-9651 - COSSARINI  JOSE LUIS;1948988;7868950
2589230;Sin valor;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170526-000463;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Llamada entrante;PRI1 - PROTECCION INTEGRAL GENERAL;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUEN;PRI1-00-080787/0787-16-005558;Sin valor;PR-7916 - HSBC BANK ARGENTINA S.A.;2589230;7868943
101945675;Sin valor;Pedido;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170526-000801;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;HOM1-00-248484/8484-05-270988;Sin valor;PR-7916 - HSBC BANK ARGENTINA S.A.;101945675;7854344
667083;Sin valor;Pedido;Daños materiales Cleas;Cleas;Editor de objetos personalizados;Siniestros;170526-001052;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;SANTA FE;ROSARIO;AUS1-00-000001/0000-02-025590;Sin valor;PR-7916 - HSBC BANK ARGENTINA S.A.;667083;7868941
473605;Sin valor;Consulta;Ampliación de Cobertura con inspección-Hogar;Inspecciones Hogar;Editor de objetos personalizados;Ampliación;170526-001303;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;HOM1-00-218131/0000-00-145584;Sin valor;PR-6382 - QBE SEGUROS LA BUENO S AIRES;473605;7866737
102355271;Sin valor;Consulta;Retención sin beneficio;Cac;Editor de objetos personalizados;Bonificación;170526-001301;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-01-971575;Sin valor;PR-0245 - QBE SEGUROS LA BUENO S AIRES;102355271;7854284
89562;Sin valor;Reclamo;Venta con anomalías;Calidad;Editor de objetos personalizados;Otros;170523-000729;23/05/17;Sin valor;Sin valor;Sin valor;26/05/2017;26/05/2017;No Procedente;Llamada entrante;HOM1 - SEGURO DEL HOGAR;Sin valor;NEUQUEN;NEUQUEN;HOM1-00-273762/3762-08-088419;Tmk - Diferencia campaña;P1-0413 - QBE SEGUROS LA BUENO S AIRES;89562;7868943
390091;Sin valor;Consulta;Venta;Emisión Masivos;Editor de objetos personalizados;Bajas;170526-001305;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Atendido;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;CORDOBA;MENDIOLAZA;AUS1-00-000001/0000-02-031902;Sin valor;PR-7916 - HSBC BANK ARGENTINA S.A.;390091;7866738
3609807;Sin valor;Pedido;Propuesta incompleta;OCA - En trámite;Editor de objetos personalizados;Propuestas;161124-001368;24/11/16;Sin valor;Sin valor;Sin valor;20/12/2016;Sin valor;Pendiente;Especialistas;HOM1 - SEGURO DEL HOGAR;Sin valor;BUENOS AIRES;LOCALIDAD DE LAS HERAS;HOM1-00-362849/9000-2019-486814;Sin valor;PR-2000 - HSBC BANK ARGENTINA S.A.;3609807;2572910
5761015;Sin valor;Pedido;Daños materiales Casa Central;Daños Materiales Autos;Editor de objetos personalizados;Siniestros;170526-001137;26/05/17;Sin valor;Sin valor;Sin valor;Sin valor;26/05/2017;Resuelto;Llamada entrante;AUS1 - AUTOMOTORES;Sin valor;BUENOS AIRES;PILAR;AUS1-00-000001/0000-01-914317;Sin valor;PR-7916 - HSBC BANK ARGENTINA S.A.;5761015;7866988
