ID en AIS;Buzón de correo;Tipo de Incidente;Categoria;Cola;Origen;Jerarquía de categoría;Incidentes;Recibido;Enviado;Dias Respuesta;Cuenta asignada;Fecha de escalada;Fecha de cierre;Estado;Modo de Contacto;ID de producto;Grupo;Provincia;Localidad;Póliza;Motivo Cierre Definitivo;Productor;Cliensec;ID_CuentaCreacion
5728224;;Consulta;Suscripción Web Services;Cac;Editor de objetos personalizados;Documentación;170526-001536;26/05/17;;;;;'2017-05-26 18:46:43';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;MISIONES;POSADAS;AUS1-00-000001/0000-01-978342;;PR-8104 - HSBC BANK ARGENTINA S.A.;5728224;7866980
102426081;;Pedido;Riesgos Varios Cordoba;Oficina Cordoba;Editor de objetos personalizados;Siniestros;170522-001800;22/05/17;;;;'2017-05-26 18:46:44';;Ingresado;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;CORDOBA;ARGUELLO;HOM1-00-301957/1957-11-002064;;PR-8053 - TARJETA NARANJA S.A.;102426081;7868952
3998503;;Pedido;Modificación datos personales;Cac;Editor de objetos personalizados;Modificaciones;170515-000290;15/05/17;;;;'2017-05-24 10:46:26';'2017-05-26 18:47:25';Resuelto;Llamada entrante;AUS1 - AUTOMOTORES;;CORRIENTES;CORRIENTES;AUS1-00-000001/0000-02-010510;;PR-8161 - HSBC BANK ARGENTINA S.A.;3998503;7866795
102595574;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001540;26/05/17;;;;;'2017-05-26 18:48:15';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-017171;;PR-7907 - QBE SEGUROS LA BUENO S AIRES;102595574;7921384
507173;;Disconformidad;Condiciones de póliza - Disconformidad;Gerencia Clientes;Editor de objetos personalizados;Disconformidad;170526-001541;26/05/17;;;;;'2017-05-26 18:48:44';Atendido;Llamada entrante;AUT1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUT1-01-036209/6209-17-000001;;PR-7907 - QBE SEGUROS LA BUENO S AIRES ;507173;7868952
4346894;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001542;26/05/17;;;;;'2017-05-26 18:51:29';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;BUENOS AIRES;LANUS;AUS1-00-000001/0000-01-982119;;PR-2000 - HSBC BANK ARGENTINA S.A.;4346894;7854284
3341611;;Consulta;Facturación;Emisión Cartera Gral.;Editor de objetos personalizados;Facturación;170526-001544;26/05/17;;;;;'2017-05-26 18:51:44';Atendido;Llamada entrante;AUT1 - AUTOMOTORES;;CAPITAL FEDERAL;jose c paz;AUT1-01-009028/9028-16-000001;;PR-8151 - RISK SOLUTIONS SA  ;3341611;7866737
4419504;;Consulta;Facturación;Emisión Masivos;Editor de objetos personalizados;Facturación;170526-001547;26/05/17;;;;;'2017-05-26 18:51:49';Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;BUENOS AIRES;GENERAL SAN MARTIN;HOM1-00-266782/6782-07-015357;;P1-0414 - QBE SEGUROS LA BUENO S AIRES;4419504;7866991
5785;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001527;26/05/17;;;;;'2017-05-26 18:52:26';Atendido;Canal productor;HOM1 - SEGURO DEL HOGAR;;CORRIENTES;CORRIENTES;HOM1-00-245124/5124-03-000216;;PR-9741 - KICURA  RICARDO ESTEBAN;5785;7854284
2976782;;Consulta;Servicio de grúa;Prestadores;Editor de objetos personalizados;Prestadores;170526-001548;26/05/17;;;;;'2017-05-26 18:53:01';Atendido;Llamada entrante;APR1 - AUTOMOTORES;;SALTA;SALTA;APR1-00-006873/6873-15-006976;;PR-7933 - HSBC BANK ARGENTINA S.A.;2976782;7866990
1315452;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001552;26/05/17;;;;;'2017-05-26 18:57:20';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-000949;;PR-7907 - QBE SEGUROS LA BUENO S AIRES;1315452;7868952
102581375;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001554;26/05/17;;;;;'2017-05-26 18:58:20';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-01-986614;;PR-8161 - HSBC BANK ARGENTINA S.A.;102581375;7866986
5902947;;Consulta;Problemas económicos;Emisión Masivos;Editor de objetos personalizados;Bajas;170526-001551;26/05/17;;;;;'2017-05-26 18:58:27';Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;ENTRE RIOS;CONCEPCION DEL URUGUAY;HOM1-00-359460/9460-16-000296;;P1-0014 - COLILAF  JONATHAN JOB;5902947;7866980
1076439;;Consulta;Certificado de cobertura;Mailing;Editor de objetos personalizados;Documentación;170526-001555;26/05/17;;;;;'2017-05-26 19:00:04';Atendido;Llamada entrante;AUT1 - AUTOMOTORES;;JUJUY;SAN SALVADOR DE JUJU;AUT1-01-030269/0269-17-000001;;P1-58 - HSBC BANK ARGENTINA SA ;1076439;7866737
5166232;;Reclamo;Cupón de pago;Mailing;Editor de objetos personalizados;Documentación;170526-001553;26/05/17;;;;;;Derivado;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;BUENOS AIRES;SAN ANDRES;HOM1-00-358161/8161-16-000608;;PR-7656 - BANCO DE LA CIUDAD D E BUENOS AIRES;5166232;7866801
981487;;Pedido;Modificación medio de pago;Emisión Masivos;Editor de objetos personalizados;Modificaciones;170516-001631;16/05/17;;;Kevin Santana Badia;'2017-05-26 19:01:47';;Ingresado;Llamada entrante;AUS1 - AUTOMOTORES;Emision Masivos;NEUQUEN;NEUQUEN;AUS1-00-000001/0000-02-000016;;PR-8844 - MERCADO  JUAN EMILIO;981487;7886716
4496778;;Pedido;Excepción comercial altas;Inspecciones Autos;Editor de contactos;Excepción;170523-001565;23/05/17;;;;'2017-05-26 19:01:48';;Derivado;Telemarketing;AUS1 - AUTOMOTORES;;BUENOS AIRES;VICENTE LOPEZ;;;;4496778;7876493
102470496;;Pedido;Riesgos Varios Casa Central;Responsabilidad Civil;Editor de objetos personalizados;Siniestros;170523-001010;23/05/17;;;;'2017-05-26 14:31:54';;Derivado;Llamada entrante;CON1 - INTEGRAL CONSORCIO;;BUENOS AIRES;VICENTE LOPEZ;CON1-00-205462/0000-00-000000;;PR-9960 - LENZI  VIVIANA ROSA;102470496;7866979
5853330;;Consulta;Cotización TLMK;Telemarketing;Editor de contactos;Otros;170526-001557;26/05/17;;;;;'2017-05-26 19:04:17';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;;;;5853330;7868952
5882644;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001562;26/05/17;;;;;'2017-05-26 19:18:20';Atendido;Llamada Saliente;AUS1 - AUTOMOTORES;;SAN LUIS;CARPINTERIA;AUS1-00-000001/0000-02-014010;;PR-8161 - HSBC BANK ARGENTINA S.A.;5882644;7866980
5801239;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001563;26/05/17;;;;;'2017-05-26 19:22:19';Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;HOM1-00-273762/3762-08-093368;;P1-0413 - QBE SEGUROS LA BUENO S AIRES;5801239;7866990
5392963;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001565;26/05/17;;;;;'2017-05-26 19:27:01';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;BUENOS AIRES;"ALMIRANTE BROWN ;EST";AUS1-00-000001/0000-01-989160;;P1-0065 - QBE SEGUROS LA BUENO S AIRES;5392963;7868946
;;Pedido;Excepción comercial altas;Inspecciones Autos;Editor de contactos;Excepción;170523-001608;23/05/17;;;;'2017-05-26 19:31:46';;Derivado;Especialistas;AUS1 - AUTOMOTORES;;;;;;;;7876493
5823867;;Pedido;No califica;Cobranzas Automatico;Editor de objetos personalizados;Bajas;170320-001815;20/03/17;;;;'2017-05-26 19:31:47';;Pendiente;Llamada entrante;ATD1 - ROBO/USUAR.T.DEB-CRE;;TUCUMAN;TUCUMAN;ATD1-00-175537/5537-10-182505;;PR-7916 - HSBC BANK ARGENTINA S.A.;5823867;7866986
1383944;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001566;26/05/17;;;;;'2017-05-26 19:41:36';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;RIO NEGRO;CIPOLLETTI;AUS1-00-000001/0000-01-952181;;PR-8161 - HSBC BANK ARGENTINA SA ;1383944;7866990
5631511;;Pedido;Daños materiales Cordoba;Oficina Cordoba;Editor de objetos personalizados;Siniestros;170518-001547;18/05/17;;;Saul Omar Castrillo;'2017-05-26 19:46:45';;Ingresado;Llamada entrante;AUT1 - AUTOMOTORES;Oficina Córdoba;TUCUMAN;LAS TALITAS;AUT1-00-983242/3242-16-000001;;PR-704 - AON RISK SERVICES AR GENTINA SA ;5631511;7868940
4975011;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001567;26/05/17;;;;;'2017-05-26 19:48:20';Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;SANTA FE;RAFAELA;HOM1-00-273762/3762-08-081366;;P1-0413 - QBE SEGUROS LA BUENO S AIRES;4975011;7866742
3341611;;Consulta;Post - Denuncia;Cac;Editor de contactos;Siniestros;170526-001568;26/05/17;;;;;;Ingresado;Llamada entrante;AUT1 - AUTOMOTORES;;CAPITAL FEDERAL;jose c paz;;;;3341611;7866980
4248634;;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170526-001532;26/05/17;;;;;'2017-05-26 19:48:43';Atendido;Llamada entrante;EGE1 - EXT.GARANTIA ELECTRO;;BUENOS AIRES;SAN NICOLAS DE LOS A;EGE1-00-176076/6076-12-143151;;PR-7422 - GARBARINO S.A.;4248634;7866742
3297679;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001569;26/05/17;;;;;'2017-05-26 19:52:27';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CORDOBA;VILLA ALLENDE PARQUE;AUS1-00-000001/0000-01-932377;;PR-2000 - HSBC BANK ARGENTINA S.A.;3297679;7866990
473605;;Consulta;Ampliación de Cobertura sin inspección-Hogar;Emisión Masivos;Editor de objetos personalizados;Ampliación;170526-001405;26/05/17;;;;;'2017-05-26 20:00:08';Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;HOM1-00-218131/0000-00-145584;;PR-6382 - QBE SEGUROS LA BUENO S AIRES;473605;7866742
5392963;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001574;26/05/17;;;;;'2017-05-26 20:04:47';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;BUENOS AIRES;"ALMIRANTE BROWN ;EST";AUS1-00-000001/0000-01-989160;;P1-0065 - QBE SEGUROS LA BUENO S AIRES;5392963;7868946
5405920;;Consulta;Riesgos Varios Casa Central;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170526-001576;26/05/17;;;;;'2017-05-26 20:12:37';Atendido;Llamada entrante;ATD1 - ROBO/USUAR.T.DEB-CRE;;CAPITAL FEDERAL;CAPITAL FEDERAL;ATD1-00-174349/4349-07-287023;;PR-7916 - HSBC BANK ARGENTINA S.A.;5405920;7866990
2145906;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001578;26/05/17;;;;;'2017-05-26 20:22:25';Atendido;Llamada entrante;APR1 - AUTOMOTORES;;BUENOS AIRES;CITY BELL;APR1-00-006860/6860-13-010890;;PR-7933 - HSBC BANK ARGENTINA S.A.;2145906;7868946
99950;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001585;26/05/17;;;;;'2017-05-26 20:37:37';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-01-987809;;PR-8511 - GONZALEZ  MARIO GASTON;99950;7866980
102499299;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001581;26/05/17;;;;;'2017-05-26 20:42:31';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CAP;AUS1-00-000001/0000-01-966860;;PR-7126 - CHAULET  GUSTAVO E;102499299;7866990
5831403;;Consulta;Denuncia Riesgos Varios;Riesgos Varios Casa Central;Editor de objetos personalizados;Siniestros;170526-001586;26/05/17;;;;;'2017-05-26 20:44:31';Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;CAPITAL FEDERAL;VILLA CRESPO;HOM1-00-273762/3762-08-087553;;P1-0413 - QBE SEGUROS LA BUENO S AIRES;5831403;7866980
5831403;;Consulta;Suscripción Web Services;Cac;Editor de objetos personalizados;Documentación;170526-001587;26/05/17;;;;;'2017-05-26 20:45:13';Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;CAPITAL FEDERAL;VILLA CRESPO;HOM1-00-273762/3762-08-087553;;P1-0413 - QBE SEGUROS LA BUENO S AIRES;5831403;7866980
5469745;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001588;26/05/17;;;;;'2017-05-26 20:52:24';Atendido;Llamada entrante;ALP1 - AUTOMOTORES LEASING;;BUENOS AIRES;SAN VICENTE;ALP1-00-006883/6883-16-000010;;PR-8659 - MIDDLE SEA ASESORES DE SEGUROS SA ;5469745;7866990
5831403;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001590;26/05/17;;;;;'2017-05-26 20:55:36';Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;CAPITAL FEDERAL;VILLA CRESPO;HOM1-00-273762/3762-08-087553;;P1-0413 - QBE SEGUROS LA BUENO S AIRES;5831403;7866980
5831403;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001591;26/05/17;;;;;'2017-05-26 20:56:37';Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;CAPITAL FEDERAL;VILLA CRESPO;HOM1-00-273762/3762-08-087553;;P1-0413 - QBE SEGUROS LA BUENO S AIRES;5831403;7866980
99950;;Consulta;Suscripción Web Services;Cac;Editor de objetos personalizados;Documentación;170526-001592;26/05/17;;;;;'2017-05-26 20:58:25';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-01-987809;;PR-8511 - GONZALEZ  MARIO GASTON;99950;7866980
5115672;;Consulta;Suscripción Web Services;Cac;Editor de objetos personalizados;Documentación;170526-001597;26/05/17;;;;;'2017-05-26 21:11:09';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;MENDOZA;GUAYMAYEN;AUS1-00-000001/0000-02-009557;;PR-8161 - HSBC BANK ARGENTINA S.A.;5115672;7866980
979522;;Pedido;Modificación datos personales;Emisión Masivos;Editor de objetos personalizados;Modificaciones;170516-001726;16/05/17;;;Kevin Santana Badia;'2017-05-26 21:16:31';;Derivado;Comercial;AUS1 - AUTOMOTORES;Emision Masivos;SANTA FE;SANTA FE;AUS1-00-000001/0000-02-046989;;PR-7916 - HSBC BANK ARGENTINA S.A.;979522;53501
3391428;;Pedido;Daños materiales Cordoba;Oficina Cordoba;Editor de objetos personalizados;Siniestros;170522-001864;22/05/17;;;;'2017-05-26 21:31:53';;Ingresado;Llamada entrante;AUS1 - AUTOMOTORES;;CORDOBA;VILLA SERRANA (CORDO;AUS1-00-000001/0000-01-957171;;PR-7976 - QBE SEGUROS LA BUENO S AIRES;3391428;53539
5261617;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001600;26/05/17;;;;;'2017-05-26 21:32:27';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-024583;;PR-4175 - ASESORES SEGUROENLIN EA S.A.;5261617;7866980
5936977;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001598;26/05/17;;;;;'2017-05-26 21:38:31';Atendido;Llamada entrante;AUT1 - AUTOMOTORES;;CAPITAL FEDERAL;CAPITAL;AUT1-01-006226/0000-00-000000;;PR-4674 - MARSH S.A.;5936977;7866990
5958955;;Consulta;Modificación datos personales;Emisión Masivos;Editor de objetos personalizados;Modificaciones;170526-001601;26/05/17;;;;;'2017-05-26 21:39:01';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CAPITAL FEDERAL;AUS1-00-000001/0000-02-009084;;P1-0123 - QBE SEGUROS LA BUENO S AIRES;5958955;7866980
974135;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001602;26/05/17;;;;;'2017-05-26 21:41:44';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;MENDOZA;MENDOZA;AUS1-00-000001/0000-01-997787;;PR-8161 - HSBC BANK ARGENTINA S.A.;974135;7866980
4610263;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001603;26/05/17;;;;;'2017-05-26 22:04:31';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;BUENOS AIRES;BERAZATEGUI;AUS1-00-000001/0000-01-949676;;PR-8104 - HSBC BANK ARGENTINA S.A.;4610263;7866980
5896036;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001605;26/05/17;;;;;'2017-05-26 22:54:36';Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;BUENOS AIRES;VILLA DE MAYO;HOM1-00-273762/3762-08-089615;;P1-0413 - QBE SEGUROS LA BUENO S AIRES;5896036;7866990
5496761;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170526-001606;26/05/17;;;;;'2017-05-26 23:06:08';Atendido;Llamada entrante;APR1 - AUTOMOTORES;;BUENOS AIRES;CIUDAD MADERO;APR1-00-006873/6873-15-006709;;PR-7933 - HSBC BANK ARGENTINA S.A.;5496761;7866980
5496761;;Consulta;Suscripción Web Services;Cac;Editor de objetos personalizados;Documentación;170526-001607;26/05/17;;;;;'2017-05-26 23:06:29';Atendido;Llamada entrante;APR1 - AUTOMOTORES;;BUENOS AIRES;CIUDAD MADERO;APR1-00-006873/6873-15-006709;;PR-7933 - HSBC BANK ARGENTINA S.A.;5496761;7866980
781970;;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170526-001609;26/05/17;;;;;'2017-05-26 23:39:02';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-040369;;PR-8161 - HSBC BANK ARGENTINA S.A.;781970;53539
3341611;;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170527-000000;27/05/17;;;;;'2017-05-27 00:26:43';Atendido;Llamada entrante;AUT1 - AUTOMOTORES;;CAPITAL FEDERAL;jose c paz;AUT1-01-004521/4521-16-000001;;PR-8151 - RISK SOLUTIONS SA  ;3341611;53539
1785227;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170527-000001;27/05/17;;;;;'2017-05-27 00:32:32';Atendido;Llamada entrante;APR1 - AUTOMOTORES;;NEUQUEN;NEUQUEN;APR1-00-006873/6873-15-006565;;PR-7933 - HSBC BANK ARGENTINA S.A.;1785227;53539
5960434;;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170527-000002;27/05/17;;;;;'2017-05-27 01:15:16';Atendido;Llamada entrante;APR1 - AUTOMOTORES;;SANTA FE;ROSARIO;APR1-00-006873/6873-15-007028;;PR-7933 - HSBC BANK ARGENTINA S.A.;5960434;53539
5960434;;Pedido;Ampliación de Cobertura con inspección;Inspecciones Autos;Editor de objetos personalizados;Ampliación;170527-000003;27/05/17;;;;;;Ingresado;Llamada entrante;APR1 - AUTOMOTORES;;SANTA FE;ROSARIO;APR1-00-006873/6873-15-007028;;PR-7933 - HSBC BANK ARGENTINA S.A.;5960434;53539
5867087;;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170527-000005;27/05/17;;;;;'2017-05-27 01:40:31';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CORDOBA;VILLA BELGRANO (CORD;AUS1-00-000001/0000-01-956203;;PR-7336 - GALLEGUILLO  NESTOR RUBEN;5867087;53539
5864272;;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170527-000006;27/05/17;;;;;'2017-05-27 01:54:36';Atendido;Llamada entrante;APR1 - AUTOMOTORES;;BUENOS AIRES;BARRIO BATAN;APR1-00-006860/6860-13-017781;;PR-7933 - HSBC BANK ARGENTINA S.A.;5864272;53539
102469719;;Pedido;Riesgos Varios Mar del Plata;Oficina Mar del Plata;Editor de objetos personalizados;Siniestros;170527-000010;27/05/17;;;;;;Ingresado;Llamada Saliente;CON1 - INTEGRAL CONSORCIO;;BUENOS AIRES;MAR DEL PLATA;CON1-00-209236/0000-00-000000;;PR-4847 - SANCHEZ  MIGUEL ANGEL;102469719;53539
103958529;;Consulta;Facturación;Emisión Masivos;Editor de objetos personalizados;Facturación;170527-000014;27/05/17;;;;;'2017-05-27 09:39:43';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;BUENOS AIRES;DON BOSCO;AUS1-00-000001/0000-02-042397;;PR-2000 - HSBC BANK ARGENTINA S.A.;103958529;7866805
5909545;;Pedido;Daños materiales Mar del Plata;Oficina Mar del Plata;Editor de objetos personalizados;Siniestros;170527-000019;27/05/17;;;;;;Ingresado;Llamada entrante;APL1 - AUTOMOTORES PLANES;;BUENOS AIRES;TANDIL;APL1-00-006757/6757-10-005433;;P1-0257 - PCA ASESORES DE SEGU ROS S.A.;5909545;7866805
5899137;;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170527-000020;27/05/17;;;;;'2017-05-27 10:12:16';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;BUENOS AIRES;BECCAR;AUS1-00-000001/0000-02-034887;;PR-9266 - QBE SEGUROS LA BUENO S AIRES;5899137;7866805
1956344;;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170527-000017;27/05/17;;;;;'2017-05-27 10:13:44';Atendido;Llamada entrante;APL1 - AUTOMOTORES PLANES;;CORDOBA;PALMAR;APL1-00-006881/6881-16-001092;;PR-8659 - MIDDLE SEA ASESORES DE SEGUROS S.A.;1956344;7866803
5438806;;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170527-000021;27/05/17;;;;;'2017-05-27 10:23:44';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;BUENOS AIRES;OLIVOS;AUS1-00-000001/0000-02-037926;;PR-7907 - QBE SEGUROS LA BUENO S AIRES;5438806;7866805
102497823;;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170527-000022;27/05/17;;;;;'2017-05-27 10:29:08';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-047680;;P1-0060 - CCRIS S.R.L.;102497823;7866803
102497823;;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170527-000023;27/05/17;;;;;'2017-05-27 10:31:19';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-047680;;P1-0060 - CCRIS S.R.L.;102497823;7866803
3077809;;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170527-000024;27/05/17;;;;;'2017-05-27 10:33:38';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-02-037663;;PR-8161 - HSBC BANK ARGENTINA S.A.;3077809;7866803
5957417;;Consulta;Post - Denuncia;Cac;Editor de objetos personalizados;Siniestros;170527-000026;27/05/17;;;;;'2017-05-27 10:40:05';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CAPITAL FEDERAL;AUS1-00-000001/0000-02-008219;;PR-7907 - QBE SEGUROS LA BUENO S AIRES;5957417;7866805
65804;;Consulta;Cupón de pago;Telecobranzas;Editor de objetos personalizados;Documentación;170527-000029;27/05/17;;;;;'2017-05-27 10:52:37';Atendido;Llamada entrante;HOM1 - SEGURO DEL HOGAR;;BUENOS AIRES;LOMAS DEL MIRADOR;HOM1-00-218131/0000-00-130000;;PR-6382 - QBE SEGUROS LA BUENO S AIRES;65804;7868939
4033509;;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170527-000035;27/05/17;;;;;'2017-05-27 11:16:25';Atendido;Llamada Saliente;AUS1 - AUTOMOTORES;;CAPITAL FEDERAL;CIUDAD AUTONOMA BUENOS AIRES;AUS1-00-000001/0000-01-969854;;PR-521 - QBE SEGUROS LA BUENO S AIRES ;4033509;7868939
2054693;;Pedido;Modificación datos personales;Emisión Masivos;Editor de objetos personalizados;Modificaciones;170524-000709;24/05/17;;;;;'2017-05-27 11:17:53';Resuelto;Llamada entrante;PRI1 - PROTECCION INTEGRAL GENERAL;;CAPITAL FEDERAL;CAPITAL FEDERAL;PRI1-00-080788/0788-16-001198;;PR-2000 - HSBC BANK ARGENTINA S.A.;2054693;7854343
5980498;;Pedido;No califica;Cobranzas Automatico;Editor de objetos personalizados;Bajas;170522-000211;22/05/17;;;;;;Derivado;Llamada entrante;PRI1 - PROTECCION INTEGRAL GENERAL;;;;PRI1-00-080787/0787-16-011156;;PR-7916 - HSBC BANK ARGENTINA S.A.;5980498;7854352
4311065;;Pedido;No califica;Emisión Masivos;Editor de objetos personalizados;Bajas;170522-000432;22/05/17;;;;;'2017-05-27 11:20:52';Resuelto;Llamada entrante;PRI1 - PROTECCION INTEGRAL GENERAL;;CAPITAL FEDERAL;CAPITAL FEDERAL;PRI1-00-080787/0787-16-012263;;PR-7916 - HSBC BANK ARGENTINA S.A.;4311065;7866744
101877872;;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170527-000038;27/05/17;;;;;'2017-05-27 11:22:41';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;BUENOS AIRES;BECCAR;AUS1-00-000001/0000-01-988491;;PR-1481 - ANDANT  ALEJANDRO JOSE;101877872;7868939
2816201;;Consulta;Condiciones de póliza;Cac;Editor de objetos personalizados;Otros;170527-000037;27/05/17;;;;;'2017-05-27 11:23:33';Atendido;Llamada entrante;AUS1 - AUTOMOTORES;;BUENOS AIRES;LOMAS DEL MIRADOR;AUS1-00-000001/0000-01-980520;;PR-7907 - QBE SEGUROS LA BUENO S AIRES;2816201;7866805
